,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.02491039998130873,22.0,200.0,False,200,0.25,1024
1,1,4.2523355999728665,8.0,402.0,False,200,0.25,1024
2,2,8.801655099960044,6.0,604.0,False,200,0.25,1024
3,3,13.370701399981044,6.0,805.0,False,200,0.25,1024
4,4,17.91040150000481,6.0,1006.0,False,200,0.25,1024
5,5,22.425171499955468,6.0,1207.0,False,200,0.25,1024
6,6,26.987256699998397,5.0,1409.0,False,200,0.25,1024
7,7,31.479834800004028,4.0,1611.0,False,200,0.25,1024
8,8,35.994737899978645,4.0,1812.0,False,200,0.25,1024
9,9,40.69563759997254,3.0,2014.0,False,200,0.25,1024
10,10,45.220000299974345,2.0,2216.0,False,200,0.25,1024
11,11,49.77771259995643,1.0,2418.0,False,200,0.25,1024
12,12,54.2858697999618,0.0,2620.0,False,200,0.25,1024
13,0,0.02491039998130873,22.0,200.0,False,200,0.5,1024
14,1,4.2523355999728665,8.0,402.0,False,200,0.5,1024
15,2,8.801655099960044,8.0,603.0,False,200,0.5,1024
16,3,13.370701399981044,8.0,804.0,False,200,0.5,1024
17,4,17.91040150000481,8.0,1005.0,False,200,0.5,1024
18,5,22.425171499955468,8.0,1206.0,False,200,0.5,1024
19,6,26.987256699998397,8.0,1407.0,False,200,0.5,1024
20,7,31.479834800004028,8.0,1608.0,False,200,0.5,1024
21,8,35.994737899978645,7.0,1810.0,False,200,0.5,1024
22,9,40.69563759997254,7.0,2011.0,False,200,0.5,1024
23,10,45.220000299974345,7.0,2212.0,False,200,0.5,1024
24,11,49.77771259995643,5.0,2414.0,False,200,0.5,1024
25,12,54.2858697999618,5.0,2615.0,False,200,0.5,1024
26,13,0.02653839997947216,5.0,2816.0,False,200,0.5,1024
27,14,4.31455890001962,5.0,3017.0,False,200,0.5,1024
28,15,8.934580800007097,5.0,3218.0,False,200,0.5,1024
29,16,13.559009599965066,3.0,3420.0,False,200,0.5,1024
30,17,18.180486299970653,3.0,3621.0,False,200,0.5,1024
31,18,22.80536930001108,3.0,3822.0,False,200,0.5,1024
32,19,27.40105509996647,3.0,4023.0,False,200,0.5,1024
33,20,32.0341140999808,3.0,4224.0,False,200,0.5,1024
34,21,36.6365854999749,2.0,4426.0,False,200,0.5,1024
35,22,41.466253499966115,2.0,4627.0,False,200,0.5,1024
36,23,46.10348360001808,1.0,4829.0,False,200,0.5,1024
37,24,50.71950459998334,1.0,5030.0,False,200,0.5,1024
38,25,55.338553500012495,1.0,5231.0,False,200,0.5,1024
39,26,60.10395790002076,1.0,5432.0,False,200,0.5,1024
40,27,64.74288179998985,0.0,5634.0,False,200,0.5,1024
41,0,0.02491039998130873,22.0,200.0,False,200,0.75,1024
42,1,4.2523355999728665,8.0,402.0,False,200,0.75,1024
43,2,8.801655099960044,8.0,603.0,False,200,0.75,1024
44,3,13.370701399981044,8.0,804.0,False,200,0.75,1024
45,4,17.91040150000481,6.0,1006.0,False,200,0.75,1024
46,5,22.425171499955468,6.0,1207.0,False,200,0.75,1024
47,6,26.987256699998397,6.0,1408.0,False,200,0.75,1024
48,7,31.479834800004028,6.0,1609.0,False,200,0.75,1024
49,8,35.994737899978645,6.0,1810.0,False,200,0.75,1024
50,9,40.69563759997254,6.0,2011.0,False,200,0.75,1024
51,10,45.220000299974345,6.0,2212.0,False,200,0.75,1024
52,11,49.77771259995643,6.0,2413.0,False,200,0.75,1024
53,12,54.2858697999618,6.0,2614.0,False,200,0.75,1024
54,13,0.02653839997947216,6.0,2815.0,False,200,0.75,1024
55,14,4.31455890001962,5.0,3017.0,False,200,0.75,1024
56,15,8.934580800007097,5.0,3218.0,False,200,0.75,1024
57,16,13.559009599965066,5.0,3419.0,False,200,0.75,1024
58,17,18.180486299970653,5.0,3620.0,False,200,0.75,1024
59,18,22.80536930001108,4.0,3822.0,False,200,0.75,1024
60,19,27.40105509996647,4.0,4023.0,False,200,0.75,1024
61,20,32.0341140999808,4.0,4224.0,False,200,0.75,1024
62,21,36.6365854999749,3.0,4426.0,False,200,0.75,1024
63,22,41.466253499966115,3.0,4627.0,False,200,0.75,1024
64,23,46.10348360001808,3.0,4828.0,False,200,0.75,1024
65,24,50.71950459998334,3.0,5029.0,False,200,0.75,1024
66,25,55.338553500012495,3.0,5230.0,False,200,0.75,1024
67,26,60.10395790002076,3.0,5431.0,False,200,0.75,1024
68,27,64.74288179998985,3.0,5632.0,False,200,0.75,1024
69,28,69.32889200001955,2.0,5834.0,False,200,0.75,1024
70,29,73.95502170000691,2.0,6035.0,False,200,0.75,1024
71,30,78.54439399996772,2.0,6236.0,False,200,0.75,1024
72,31,83.15402379998704,2.0,6437.0,False,200,0.75,1024
73,32,87.73969640000723,2.0,6638.0,False,200,0.75,1024
74,33,92.64078259997768,2.0,6839.0,False,200,0.75,1024
75,34,97.27257679996546,2.0,7040.0,False,200,0.75,1024
76,35,101.99438260000898,2.0,7241.0,False,200,0.75,1024
77,36,106.77495769999223,2.0,7442.0,False,200,0.75,1024
78,37,111.28098709997721,2.0,7643.0,False,200,0.75,1024
79,38,115.71086960000684,2.0,7844.0,False,200,0.75,1024
80,39,120.23239509999985,2.0,8045.0,False,200,0.75,1024
81,40,124.72353129996918,2.0,8246.0,False,200,0.75,1024
82,41,0.03875780000817031,2.0,8447.0,False,200,0.75,1024
83,42,4.426449700025842,2.0,8648.0,False,200,0.75,1024
84,43,9.128930800012313,2.0,8849.0,False,200,0.75,1024
85,44,13.868378899991512,2.0,9050.0,False,200,0.75,1024
86,45,18.606759200047236,2.0,9251.0,False,200,0.75,1024
87,46,23.304100700013805,2.0,9452.0,False,200,0.75,1024
88,47,28.208076500042807,2.0,9653.0,False,200,0.75,1024
89,48,32.934181199991144,2.0,9854.0,False,200,0.75,1024
90,49,37.59148629999254,2.0,10055.0,False,200,0.75,1024
91,50,42.26603260001866,2.0,10256.0,False,200,0.75,1024
92,51,46.96043670002837,2.0,10457.0,False,200,0.75,1024
93,52,51.64531930000521,2.0,10658.0,False,200,0.75,1024
94,53,56.88922430004459,2.0,10859.0,False,200,0.75,1024
95,54,62.01087960001314,2.0,11060.0,False,200,0.75,1024
96,55,67.18045660003554,2.0,11261.0,False,200,0.75,1024
97,56,72.15058800001862,2.0,11462.0,False,200,0.75,1024
98,57,76.8265636000433,2.0,11663.0,False,200,0.75,1024
99,58,81.48008500004653,2.0,11864.0,False,200,0.75,1024
100,59,86.15353460004553,2.0,12065.0,False,200,0.75,1024
101,60,90.89199820003705,2.0,12266.0,False,200,0.75,1024
102,61,95.54759329999797,2.0,12467.0,False,200,0.75,1024
103,62,100.16802830004599,2.0,12668.0,False,200,0.75,1024
104,63,104.7815721000079,2.0,12869.0,False,200,0.75,1024
105,64,109.41247129999101,2.0,13070.0,False,200,0.75,1024
106,65,113.99263650004286,2.0,13271.0,False,200,0.75,1024
107,66,118.59540450002532,2.0,13472.0,False,200,0.75,1024
108,67,123.24124230002053,2.0,13673.0,False,200,0.75,1024
109,68,127.87713999999687,2.0,13874.0,False,200,0.75,1024
110,69,132.44747370004188,2.0,14075.0,False,200,0.75,1024
111,70,137.06495420000283,2.0,14276.0,False,200,0.75,1024
112,71,141.6503262000042,2.0,14477.0,False,200,0.75,1024
113,72,146.2281405000249,2.0,14678.0,False,200,0.75,1024
114,73,150.88382370001636,2.0,14879.0,False,200,0.75,1024
115,74,155.51781049999408,2.0,15080.0,False,200,0.75,1024
116,75,160.117201999994,2.0,15281.0,False,200,0.75,1024
117,76,164.70168250001734,2.0,15482.0,False,200,0.75,1024
118,77,169.30801120004617,2.0,15683.0,False,200,0.75,1024
119,78,173.8837512000464,2.0,15884.0,False,200,0.75,1024
120,79,178.48447680001846,2.0,16085.0,False,200,0.75,1024
121,80,183.1643524999963,2.0,16286.0,False,200,0.75,1024
122,81,187.7491793000372,2.0,16487.0,False,200,0.75,1024
123,82,192.3207562000025,2.0,16688.0,False,200,0.75,1024
124,83,196.90856080001686,2.0,16889.0,False,200,0.75,1024
125,84,201.46997010003543,2.0,17090.0,False,200,0.75,1024
126,85,206.00954410003033,2.0,17291.0,False,200,0.75,1024
127,86,210.6421304999967,2.0,17492.0,False,200,0.75,1024
128,87,215.30204909999156,2.0,17693.0,False,200,0.75,1024
129,88,219.8114643000299,2.0,17894.0,False,200,0.75,1024
130,89,224.32927720004227,2.0,18095.0,False,200,0.75,1024
131,90,228.86918959999457,2.0,18296.0,False,200,0.75,1024
132,91,233.4064394000452,2.0,18497.0,False,200,0.75,1024
133,92,237.98929530003807,2.0,18698.0,False,200,0.75,1024
134,93,242.61366460000863,2.0,18899.0,False,200,0.75,1024
135,94,247.2134672999964,2.0,19100.0,False,200,0.75,1024
136,95,251.87250550003955,2.0,19301.0,False,200,0.75,1024
137,96,256.5030294000171,2.0,19502.0,False,200,0.75,1024
138,97,261.0738146000076,2.0,19703.0,False,200,0.75,1024
139,98,265.78196600003866,2.0,19904.0,False,200,0.75,1024
140,99,270.3559104000451,2.0,20105.0,False,200,0.75,1024
141,100,274.91173200000776,2.0,20306.0,False,200,0.75,1024
142,101,279.4904579000431,2.0,20507.0,False,200,0.75,1024
143,102,284.0747859000112,2.0,20708.0,False,200,0.75,1024
144,103,288.62491790001513,2.0,20909.0,False,200,0.75,1024
145,104,293.14475080004195,2.0,21110.0,False,200,0.75,1024
146,105,297.7241833000444,2.0,21311.0,False,200,0.75,1024
147,106,302.2954999000067,2.0,21512.0,False,200,0.75,1024
148,107,306.84213080001064,2.0,21713.0,False,200,0.75,1024
149,108,311.34731949999696,2.0,21914.0,False,200,0.75,1024
150,109,315.8585517000174,2.0,22115.0,False,200,0.75,1024
151,110,320.3806209000177,2.0,22316.0,False,200,0.75,1024
152,111,324.88549430004787,2.0,22517.0,False,200,0.75,1024
153,112,329.4089787999983,2.0,22718.0,False,200,0.75,1024
154,113,333.92137240001466,2.0,22919.0,False,200,0.75,1024
155,114,338.4350842999993,2.0,23120.0,False,200,0.75,1024
156,115,342.9354150000145,2.0,23321.0,False,200,0.75,1024
157,116,347.47968930000206,2.0,23522.0,False,200,0.75,1024
158,117,352.00517780001974,2.0,23723.0,False,200,0.75,1024
159,118,356.530571100011,2.0,23924.0,False,200,0.75,1024
160,119,361.04504080000333,2.0,24125.0,False,200,0.75,1024
161,120,365.5749058999936,2.0,24326.0,False,200,0.75,1024
162,121,370.0812228000141,2.0,24527.0,False,200,0.75,1024
163,122,374.624910500017,2.0,24728.0,False,200,0.75,1024
164,123,379.1301434999914,2.0,24929.0,False,200,0.75,1024
165,124,383.63821870001266,2.0,25130.0,False,200,0.75,1024
166,125,388.2310913000256,2.0,25331.0,False,200,0.75,1024
167,126,392.727966400038,2.0,25532.0,False,200,0.75,1024
168,127,397.23610909999115,2.0,25733.0,False,200,0.75,1024
169,128,401.7331021000282,2.0,25934.0,False,200,0.75,1024
170,129,406.24293920001946,2.0,26135.0,False,200,0.75,1024
171,130,410.70490290003363,2.0,26336.0,False,200,0.75,1024
172,131,415.1873112000176,2.0,26537.0,False,200,0.75,1024
173,132,419.6925581000396,2.0,26738.0,False,200,0.75,1024
174,133,424.1723205000162,2.0,26939.0,False,200,0.75,1024
175,134,428.7037317000213,2.0,27140.0,False,200,0.75,1024
176,135,433.16263289999915,2.0,27341.0,False,200,0.75,1024
177,136,437.64037209999515,2.0,27542.0,False,200,0.75,1024
178,137,442.1297032000148,2.0,27743.0,False,200,0.75,1024
179,138,446.6020344000426,2.0,27944.0,False,200,0.75,1024
180,139,451.0797770000063,2.0,28145.0,False,200,0.75,1024
181,140,455.5597606000374,2.0,28346.0,False,200,0.75,1024
182,141,460.0595097000478,2.0,28547.0,False,200,0.75,1024
183,142,464.54023750004126,2.0,28748.0,False,200,0.75,1024
184,143,469.0686779000098,2.0,28949.0,False,200,0.75,1024
185,144,473.5445206000004,2.0,29150.0,False,200,0.75,1024
186,145,477.9929231000133,2.0,29351.0,False,200,0.75,1024
187,146,482.4735800999915,2.0,29552.0,False,200,0.75,1024
188,147,486.9750365000218,2.0,29753.0,False,200,0.75,1024
189,148,491.44851750001544,2.0,29954.0,False,200,0.75,1024
190,149,495.94397190003656,2.0,30155.0,False,200,0.75,1024
191,150,500.40674770000624,2.0,30356.0,False,200,0.75,1024
192,151,504.88993150001625,2.0,30557.0,False,200,0.75,1024
193,152,509.52401460002875,2.0,30758.0,False,200,0.75,1024
194,153,514.0008950000047,2.0,30959.0,False,200,0.75,1024
195,154,518.5002808000427,2.0,31160.0,False,200,0.75,1024
196,155,522.9921511000139,2.0,31361.0,False,200,0.75,1024
197,156,527.4403041999904,2.0,31562.0,False,200,0.75,1024
