,0,1,2
0,8.981077904129917,8.31925904240978,8.401737202404808
1,8.445954100664766,7.786438393034173,7.508279178095107
2,7.8502118106466305,6.908433843116864,7.079499372835968
3,4.9687229576159915,6.507214348376945,6.184310037306957
4,8.020349491669878,7.485663417298226,7.0699602344701855
5,8.698814345709224,7.663915311901029,7.949405260616492
6,6.762855748334631,4.790743619211922,5.8529888937303145
7,8.433996602190883,7.876179732191834,7.34952670251776
8,6.474207454089394,5.695157067703894,5.2426855919706545
9,8.238438150736243,7.544696637606903,7.345425927087335
10,9.670912876414757,9.108217198725757,8.873888329297333
11,8.887529962589149,8.392227747132317,7.935130405516136
12,7.723601384874447,6.6034348748764025,6.782866608107791
13,10.958250972307498,10.208644639910538,10.365536136337031
14,9.10140254140018,8.547017399411336,8.294458581040935
15,7.678913735184234,6.030824911825253,6.95660164226944
16,6.861624442762957,7.785740572007094,7.907651613265348
17,8.280267069459766,7.755445114513012,7.310294917654329
18,8.300942172756777,7.015649291626575,7.493753052769452
19,7.937880061637795,7.288820747392271,6.984185967554016
20,9.37871734914093,8.800986046948347,8.443842932130265
21,6.8652908902294945,6.107111313554002,5.558102577274929
22,8.702966379665632,8.180059983798431,7.863959403393504
23,5.071346717070208,6.736882892133736,6.352170290963953
24,9.567074728283236,8.654850387583645,8.845842023753349
25,9.001550120342435,8.371677871220497,8.439544453197822
26,8.676600570771003,8.017310296782664,7.75845347229294
27,6.592506701666428,5.039679034681052,5.445093191261246
28,8.411268468415459,9.330693869337782,9.315862168786154
29,6.160233165279453,7.485038010615686,7.204827284157057
30,8.739235567508004,8.127753273731859,7.935979608494457
31,9.678583333717045,9.153476898699866,8.876559164350807
32,7.7370006825415745,7.116460089223381,6.727481267072924
33,8.419037967635122,7.866994283767459,7.457142757312571
34,5.0779940399740795,6.740699499276453,6.358343391370441
35,8.48532097695788,7.4327473091886995,7.780743601049487
36,8.13119447498454,6.888879125949052,7.2234061292329335
37,7.055481114962758,8.017885313386044,8.048678220527067
38,6.771743881595576,6.01587349829833,5.514242874955631
39,7.495459409534343,6.929515491290886,6.455537533998151
40,10.314554566360524,9.788101527707209,9.512032910531714
41,8.237087535373554,7.662913224278437,7.2572529542342945
42,8.195538782536067,7.600669705231202,7.1986998147701415
43,7.550197580988513,6.955446273921475,6.456659437037422
44,8.95469489830695,8.436209381609517,8.096869599891695
45,6.200212671063588,7.592763387797283,7.238321558089418
46,8.820990478593053,8.212937192115314,7.869582808639885
47,7.444501802010275,6.765813917985837,6.288604582722731
48,7.146254621653164,6.440382940330693,6.025687141685422
49,10.49041777609992,9.441560638911703,9.763986052944556
50,8.976339584250839,8.148631575778602,8.208805436095936
51,8.639485258795457,8.027091845403145,7.666204050511925
52,9.248904647679474,8.65686098398952,8.369871606493637
53,10.172819768079256,9.685900682800787,9.4781326682386
54,8.116720883419784,6.958864713673856,7.275378492569865
55,7.274442823776684,8.59308147953761,8.35647505059315
56,8.074933797178822,7.477910186440932,7.01680652695305
57,8.906098324831033,8.309658556648067,8.00200731899632
58,9.141754652348752,8.672146003465768,8.291915031963862
59,8.468190926842878,7.850647887413748,7.464054306001647
60,8.02051724387626,7.370461244371317,7.081106056811986
61,8.091656568868673,7.517911755027785,7.16327666545067
62,9.270952510190456,8.744441415414782,8.52623562165639
63,10.27905270804709,9.467128333338929,9.640322652261167
64,7.1988668650104355,6.589014508434873,6.185015701292699
65,9.69393126509247,9.065510389470285,8.786834331554997
66,7.172285569139057,6.437064773208488,5.923808121117961
67,7.898359722406715,7.226670266500288,7.019333646146557
68,9.679216838145669,8.658441125338854,8.933443327191263
69,6.854061028542457,8.11664924837311,7.842374704621829
70,8.54326379194238,7.830793983293476,7.6156218474432364
71,8.146158867899333,7.474755265454067,7.152633879541081
72,9.25601355159898,8.276160962449794,8.615874112083175
73,10.267284779461198,9.758859095613557,9.567777256297232
74,8.37756694414673,7.802194738885735,7.450374122038555
75,7.402430616910995,6.742669851879178,6.380048931646887
76,9.1200287378031,8.602787145971078,8.211400891871431
77,8.633904450941104,8.11369473706458,7.742936797561348
78,7.870917097165323,7.175661506805392,6.981419264480232
79,7.780123902345419,7.129219975251017,6.755767356604545
80,7.2259104072769125,6.302740125815704,6.0631339768259735
81,7.8848847166544225,7.244497273491583,6.8534304048638415
82,9.935822888823731,8.954380823398434,9.279145286755528
83,8.707755008735747,8.140944340987431,7.784685168323434
84,8.850192173228335,7.8792519685718805,8.184995931578346
85,7.7111774681911625,6.470637517172385,6.915502977208885
86,9.471971330698276,8.836024933532551,8.615411774301482
87,8.276774643732937,7.584170670935441,7.234150379962027
88,9.693956508533914,8.574296329463198,9.055225610250984
89,8.789023259315144,7.971952079321394,7.81219389720432
90,9.379776471168867,8.413177999085795,8.714963255298724
91,9.414016335886807,8.936824543259341,8.590377312509592
92,6.917813287341965,6.273641344444843,5.992493007656665
93,7.926377693200675,7.242678312423862,7.098364244272085
94,7.7332292377008915,7.065776327845404,6.681999771376589
95,8.346772855396557,7.675753156805313,7.319209818363313
96,8.183814776653707,7.610312241545997,7.265761245747913
97,6.583297975556057,5.828412935747538,5.411527748126895
98,10.794941438932893,9.806106913251499,10.120715147886337
99,9.401068450614753,8.815159328919167,8.48664490741901
100,6.815267602172062,6.053162174759551,5.499220386818248
101,9.349184506202471,8.611485933821596,8.389408613953071
102,7.630524958988918,7.039561446740668,6.778367525494483
103,7.185491293910056,8.498909975443677,8.279586287812597
104,6.3638132072253075,7.793150979735745,7.624805409180931
105,10.369494862551896,9.417528681581377,9.782155361200887
106,6.043483117681108,7.508651576943623,7.160019014784949
107,7.958447110680891,7.1423445194151425,6.922863607032048
108,8.420493050827154,7.784893449631192,7.550190051574876
109,6.512631188771806,5.69520904525488,5.276341270859431
110,8.903805972866884,8.406339284063444,8.099420765809159
111,9.414223468777118,8.392947047017499,8.775469595653385
112,7.933549277527206,7.325289224174314,6.93637249517129
113,9.175524324286327,8.208140866346719,8.43132150329049
114,8.852665843082649,7.790438588611781,8.148267625087621
115,9.79556092761564,8.753552095285173,9.035997341513633
116,9.33960221510669,8.464728447124985,8.764785524480319
117,8.0459405474366,7.552089999162763,7.1193303113556246
118,10.552747472097966,9.53798443280786,9.851053168587642
119,7.8720150685141155,6.946233115447832,7.078130000448675
120,8.513113689802765,8.064667978678715,7.749399202391618
121,9.469162278619585,8.559267789007183,8.749527958981487
122,9.2313664687616,8.219174737298763,8.468882545484352
123,8.32153292089649,7.691914628445597,7.44952069832406
124,9.012249771725825,8.383876842048608,8.445456308516496
125,6.823316138469287,5.399243854401304,5.871089839181424
126,7.679867389717041,7.043240344610328,6.793095830120281
127,10.174658323094663,9.689866134041505,9.383634950729606
128,10.363961122538052,9.871671964321814,9.584470516872884
129,8.44190961523641,7.760926119606724,7.507329264096298
130,8.590687036792422,7.99382459217779,7.5508765084835145
131,7.24977098007442,6.585079564482356,6.214811412130715
132,10.300858077115814,9.330074629877783,9.64704320297476
133,9.18911733442658,8.627399482673042,8.306891079796449
134,9.093930998160218,7.95690678292535,8.37893991863738
135,7.83610248176237,8.701410285737913,8.731076567428586
136,7.186036757060755,5.804096729877084,6.270451224927194
137,8.241402322542747,7.5539936195245385,7.180758188683272
138,10.278601633133654,9.781918290207669,9.516365714268755
139,7.988774339972515,7.325076786154014,6.9567985057190995
140,6.848769700298135,5.962158505980794,5.671313839359276
141,10.341228139294152,9.424906536547324,9.742318470383236
142,6.830602796942717,5.918597623547143,5.559587729633029
143,8.528141610023969,7.855252755070135,7.662403088211194
144,8.915311517502188,7.762563201273195,8.08983729051706
145,9.881178107941604,8.93368615863084,9.146013775312925
146,9.450845656748463,8.111007112373722,8.787834764586758
147,9.366720018529206,8.836822254880463,8.507956252781332
148,9.038939770490366,8.542995435535923,8.258275006339002
149,9.787320420518057,9.45480936878969,9.004614814631804
150,7.8346111279918365,7.138832641351437,6.62282456764078
151,8.943575302935509,8.369190835199168,8.078551303482728
152,9.738479391604892,9.235471580261505,8.958938190193695
153,9.083779978774665,7.981537544523172,8.290956042165408
154,8.776284659940853,8.013742199323817,7.964962595114821
155,8.875440749136208,8.413078061487134,8.076024780358726
156,9.707614954872012,9.126607362762224,8.891199179290577
157,8.991536237745539,8.474891011856691,8.17555974504476
