,0,1,2,3,4,5,6,7,8,9,10,0
0,-0.6764652977928602,-0.4571592990951806,-0.38848338388768094,-0.9012852193563806,-0.9536489737857312,0.5022234948200426,0.7420509380784408,-1.4177623453800798,-0.28348386971674366,0.8089481381624726,1.3400460773335112,0
1,0.7531682981114215,-1.4439383205549627,0.570916214937462,-0.7807265234233574,-0.20015924366414867,-0.4547292805936774,-0.6373193198261087,0.09037247951994565,1.138171440328202,1.0564856402008982,-0.37263050180024554,0
2,0.23152111634585998,-0.5578636120301341,-0.6229119339362117,-0.7213764820794321,-0.6427135700198902,-0.5596561082719453,0.5472537630679819,-1.006316057976525,-0.13092136721438288,-0.21119681400208976,1.1102986235275623,0
3,-0.7981702956910108,-1.0948195218248962,-0.2991366741369508,-0.8546107793277496,-0.3477194704688115,-1.0998535035975991,-0.04816839169125971,-0.8640761880168295,0.8590156648314362,0.5265532978836522,0.3790883337368439,0
4,0.34751692559536895,-0.47416500780760035,-1.0292063117446337,-0.8810954906725709,-0.6656768443661809,-0.40458110342772796,-0.9665804160368485,-0.9372224243389986,-0.12747748476370593,-1.1088800114633284,0.018198921520999778,0
5,-0.39949519591911387,-0.3802143030186482,5.170374095356256e-05,-0.7943681973017339,-0.4771362907895402,-0.6317321222809722,0.5099029573731996,-0.9187635406812247,-0.5453703451585528,-0.08795993267091472,0.4140580636447772,0
6,-0.6980277012028946,-1.4896099765382202,-0.2142795159071815,-0.9197534193724701,-0.9851100707497658,-0.13670307988575212,-1.3922126177273568,-1.9334050143908328,0.848311524905782,-0.7682266308415857,1.8880468896139284,0
7,-1.5783660347933774,-0.2691303788010748,-0.39816096839140314,-0.907437384118812,-0.2645977837004261,0.6904345531433527,1.1158477047872082,-1.2735043473490637,1.1404045090042436,-0.018695603627843838,0.7722142346102759,0
8,-0.6359407560645838,-0.242576770123615,-0.28196395795354584,-0.821864882076306,-0.40313717929789783,-0.019213670154198434,0.6304577313959687,-0.3195513950681518,0.3181241553100611,0.22424170306137198,-0.566221704035667,0
9,-0.8578987242070454,-0.8337505089274633,0.28470813504455245,-0.9693189375830951,0.21556288407458463,-0.744367146667517,0.14309894775005183,-0.18572241994418626,0.03741809688941807,-0.1498583961108646,-0.9335298346224503,0
10,-0.7488512538349408,-0.3581945547925499,-1.6593865336813038,-0.760558144334378,-0.4241999604702538,0.06701908424198452,0.09541211586632907,-1.1423208016660245,0.2489724147644203,0.945300899955624,0.7096166361358132,0
11,0.6273479203149733,-0.8388227720807241,0.17532291970969954,-0.8369607055558322,-0.19927754373566983,0.2267193101320525,-0.2034724613238178,0.11658134032574186,0.6090864467296467,-0.49644940062050524,-0.46658399721142135,0
12,-1.4466728494101901,0.2991207179441284,-1.7782023397344064,-0.9743984334982495,-0.18447167725469088,-0.13884996093578275,0.5795097320341889,-1.3304421645946172,1.232794118202855,-1.4983366558764593,0.19822795593837583,0
13,0.3468746499863461,-1.1383630039249475,0.45540570198789054,-0.7740633368594062,-0.16112050500842912,0.5639605065421189,0.7905771342694268,-0.5227589613248158,-0.09750485790041202,1.170110920737378,0.09982682048230768,0
14,-0.42076415100872133,-0.7361343418147865,0.26274721211087365,-0.9051817512200485,-0.6018089586254711,0.20117094534574426,-1.4800529216390435,-1.4728576900004848,-0.10036964433452975,0.38637825374878704,0.5874757708414913,0
