,0,1,2,3,4,5,6,7,8,9,10
0,-0.00041424098016436234,-0.00038816101418340514,-0.0006621300023371547,-0.0005302193336322559,0.001292007929778422,0.0010861483929277503,-0.0018589093392859593,-0.003729162945790639,-0.0019386285070000855,0.0039045883489670077,-0.0008620879947680295
1,-0.00011560328331859692,0.00014228706289343216,0.00043115394117735587,0.014724464052164349,0.012720367984170958,-0.012807346695814134,0.005833331816182726,-0.008349261175419464,0.0006117977657775289,0.0032017990088345394,0.003585858218482735
2,-0.000573602028237879,-0.000713015641061053,-0.0006046291867865838,-0.005288805834837185,0.0005943989052034078,0.00779637929432863,-0.006772955249806771,-0.0048617234390414205,-0.00502259812752165,0.007801406058993117,-0.005609664713230598
3,-0.00011257829640566597,0.000300487730853574,0.000937120144458635,0.018869566253758595,0.01644448979197641,-0.007815499910344099,0.005563181140127187,0.0054240134155214125,0.00815896895321157,-0.007661473069573245,0.007371107251681953
4,-0.0005518896780480297,-0.0002039500213777406,0.00019247519064811882,-0.0013450544917074118,0.002094527171646499,0.0025775499011038983,-6.323082368401125e-05,0.004675642104547575,0.0021236114979739157,-0.003956264675758943,0.00035227080440283564
5,-0.0005843313324782667,-0.0006480541636169068,-0.00029959717239541747,-0.0012822031866552282,0.0068704035185634706,0.009437962598268318,-0.006539085307923062,-0.002166729783035411,-0.0016489031897548075,0.005041650071796104,-0.003917649443501054
6,-0.0004788836582845127,-0.0003130107720700669,-8.526785727112625e-05,0.0025443962676299212,0.007907852865908603,0.0015813373914562879,-0.002071145200984411,-0.001707018605860363,0.0010237018451354648,0.004883228337139273,-0.0038805454194929716
7,-0.0004650341018037737,-0.00042810083629083145,-0.0007735425419807041,-0.0009986280672379536,0.0026375955372265653,0.005571749404120613,-0.002103510630503539,0.0019646773193143863,-0.0004599023535970597,-0.0031001472204027084,0.0010393663239443493
8,-0.00048356998960026555,-0.0003271928462264084,0.0004253467737968581,0.004554973248180116,0.0069268988700949075,-0.002287811470998832,0.002968308941906236,0.0015424580224398837,0.005708054347875434,-0.003667642550134125,0.006454911970314451
9,-0.0009374354248120095,-0.0006506569791077584,0.0010432578851153325,-0.016362404235343696,-0.01442189967423713,0.009170200702509432,0.00031433853580644516,0.017832292127928973,0.003270926212636926,-0.022592994365258454,0.011838714385106261
10,-0.0006718562533534807,-0.0007871282687663193,-0.0005293990783404238,-0.007175561413883583,0.0006275850998033366,0.011563029127807233,-0.00769762189656432,-0.0007770270406659043,-0.0037423068294264034,0.0045244258152744255,-0.005944981237744628
11,-0.0003027997443846818,2.7503047132935153e-05,-1.317655578260391e-05,0.005248514454900986,0.0038100140471953813,-0.0036300709795466504,0.0033816699252042616,0.00048059477931813865,0.0021127991088507984,-0.004820314301491088,0.00551231061932832
12,-0.0007051833586305678,-0.0005933028997863492,-1.4774585562453944e-05,-0.007641118966551334,-0.0003429104181655073,0.01152095840113946,-0.006490941642720301,0.0022356277007713555,-0.0030686394188928654,0.0004477518695698039,-0.005109565474721616
13,-0.00039872348221226233,-0.0004978224963337619,-0.00044934736642262435,-0.001618792296517119,0.00021865205654598725,0.002844606411315754,-0.004033850778987597,-0.0063200154630137775,-0.004683744807901929,0.007218094544482083,-0.0035633242839373646
14,-0.0005725380255919911,-0.0005329937106985359,-0.00016465854570618015,-0.004777553338340023,-0.00178194702976262,0.002845006415764779,-0.0026712702068669727,-0.0013597918514344446,-0.0016444393659445478,0.003203969101764093,-0.0020687660774434003
15,-0.0002503863871838504,-3.9650391735557094e-05,0.0002505753120283121,0.010221779482540872,0.010333229553198708,-0.0008018169010604523,0.0018957969782211104,-0.00023180833933399668,0.002923210670611512,-0.003677650468488761,0.005704538771089654
16,-0.0006817642104494845,-0.000445529709041699,0.0005026893294846651,-0.010835293470117073,-0.013776488547721377,-0.0018039399976293917,0.004221425566221105,0.009411157144632584,0.0024120390681132376,-0.014336028076521127,0.009777743274376131
17,-0.0005439930036023476,-0.0005461562448348153,-0.00024349668952734272,-0.0027221399725241005,0.0025335000578654383,0.005081393310575567,-0.005060180793592398,-0.004282797050548133,-0.002793224490660508,0.007496905269605559,-0.005297627463839433
