,0,1,2,3,4,5,6,7
0,0.1887805447771301,0.060711904690369314,0.4366567946488806,-0.8581223649854388,-0.3737468262912095,-1.1170005023602625,1.1378863854476893,-0.9047579258259616
1,1.2251086150482609,1.3267847333322058,0.391544157074247,-0.08681908029759688,0.04030416865871878,-0.22561131600215623,-1.4476827791717035,0.2933447612166478
2,-0.021889099643051153,-0.9945458510547969,0.840240058785163,-0.6380033593456768,0.053353221976901725,-1.2934342746259728,-0.3998421118771468,-0.18695383181750627
3,1.5306655630650896,1.2606872528274888,-0.489513304191599,1.2935363648205278,0.7195045890642854,1.4784255193630687,0.3118506983383337,0.6565298807554547
4,0.08295882165742066,-0.32775607148700586,-0.6312738409517966,0.8116640157420288,0.741866730713993,-1.2523266936446775,-0.45337882184950956,-0.9073891314665624
5,0.520062810187879,-1.0822547490032248,0.33536150944933457,0.41154558721784484,-0.9253080585843455,-0.5672276793932587,-0.9128461305856121,0.09351468385869526
6,0.6399075157738954,-0.3882514108838065,0.5300872946210781,1.4852211897621963,-0.2954307651537029,-0.36098459276735456,-0.8977123688909249,-0.5477360280629968
7,0.3355927793900733,-0.3819553798017515,-0.4946150078056532,-0.28363488531081843,0.38083446042593394,-2.5241091883524365,0.7580689100480671,-0.06953346081350995
8,0.5573388556893398,0.4152247762634596,-1.1935572465291324,0.648704371269091,-2.411886008222359,-0.11795076331762197,-0.8380935859843758,0.2625958578558488
9,-1.8743421743194857,-1.012183323420568,-2.3028631815411433,0.44562068806454075,0.19384868057905325,0.16063075063418317,-1.1895234130196763,1.6073377551153165
10,-0.1173766117259641,-1.3962961043571718,0.45063744585226134,0.13245861787207353,0.08679781125000892,-0.806661229099615,0.7661010892722675,-0.16023972791388727
11,0.3889942517670238,0.7034515776058962,-0.6728893451213096,-0.34084025580910393,0.2411150940618265,-0.37039783432078965,0.0315181379551021,0.07676003212101064
12,-0.1477759835909387,-1.4831884085053715,0.019812987179088776,0.43404821227207574,1.6029484832643885,-1.8219850894602945,-0.8320004789839429,1.3334968126798037
13,0.24477858368352734,-0.23253448205185812,1.0098034553253497,-1.2989491581229915,0.5405709684744628,-0.0815756371931532,1.2002089704685655,0.012814691974493246
14,-0.3582020375067241,-0.3873684361065431,0.33436213078825927,-0.31773068898757717,-0.20464435173971457,-0.09921595690304781,0.18603134010798608,-1.2116257444415541
15,1.2427423000516975,0.42221072340328014,-0.4221243103686046,-0.6913616588071827,0.5734898152446742,0.4645744805343934,0.15990761222653022,1.2511141177789775
16,-1.5215466891807008,0.35904744713178516,-1.458615940285194,-0.3638550242507402,0.2039150711142664,-0.7000106899928478,-0.4106737828718855,-0.5966467232181963
17,0.16857891042679965,-0.6708934818772991,0.8339028128165283,0.145365353479522,-0.7132094216021362,-0.047242560139804345,0.07070518038760576,-0.1901824362690844
18,-1.2020930094300004,0.6412759344101314,-0.594508203755345,-0.6533698039879688,-1.0328678200276487,0.9726219077934122,0.6498988735057337,-1.1627936885477939
19,0.0207547630383468,-0.5349276572823574,0.9170912148329443,0.29167873326108434,-1.0092708481966195,0.07056939543589222,-0.6660463864497251,1.0017511632249776
20,-2.1099507042438996,0.41062496767922213,-1.5778528860575172,-1.8690579217035679,-1.262010559208794,1.9717929885211443,-0.9422910739876307,-0.25674778462423076
21,1.4369859134452705,1.1901206429350333,-1.0012523224572538,-0.10890948842431634,0.3585760453009466,0.7440884863064131,0.5682374344970613,0.28620896047166455
22,-0.0030802928115653645,-0.4265731802556882,-0.9919315565452116,0.9200384999155627,0.9685315022481097,-0.46455223413221275,-0.2733151514575983,0.43132548224902334
23,-2.046298861185675,1.2194266781890724,0.016617879122130648,1.5117403782960084,-0.9207859456656886,-1.1409456409858674,1.8853144074970556,0.66850331109447
